# string-xref names: 0x<rva>|<qualified name>|tier|votes|<mangled>
0x0092FC40|hkpHeightFieldAgent::staticGetClosestPoints|T2|3|?staticGetClosestPoints@hkpHeightFieldAgent@@SAXABVhkpCdBody@@0ABUhkpCollisionInput@@AAVhkpCdPointCollector@@@Z
0x00930220|hkpHeightFieldAgent::staticLinearCast|T1|4|?staticLinearCast@hkpHeightFieldAgent@@SAXABVhkpCdBody@@0ABUhkpLinearCastCollisionInput@@AAVhkpCdPointCollector@@PAV4@@Z
0x00930591|hkpHeightFieldAgent::processCollision|T2|1|?processCollision@hkpHeightFieldAgent@@UAAXABVhkpCdBody@@0ABUhkpProcessCollisionInput@@AAUhkpProcessCollisionOutput@@@Z
0x00930BD3|hkConvexListAgent3::calcStatistics|T2|1|?calcStatistics@hkConvexListAgent3@@YAXPAUhkpAgentEntry@@PAXABUhkpCollisionInput@@PAVhkStatisticsCollector@@@Z
0x00930D0A|hkpConvexListAgent::processCollision|T2|2|?processCollision@hkpConvexListAgent@@UAAXABVhkpCdBody@@0ABUhkpProcessCollisionInput@@AAUhkpProcessCollisionOutput@@@Z
0x00931B81|hkpConvexListAgent::staticGetClosestPoints|T1|3|?staticGetClosestPoints@hkpConvexListAgent@@SAXABVhkpCdBody@@0ABUhkpCollisionInput@@AAVhkpCdPointCollector@@@Z
0x00931C3C|hkpConvexListAgent::staticGetPenetrations|T1|3|?staticGetPenetrations@hkpConvexListAgent@@SAXABVhkpCdBody@@0ABUhkpCollisionInput@@AAVhkpCdBodyPairCollector@@@Z
0x00931E2C|hkpConvexListAgent::staticLinearCast|T1|3|?staticLinearCast@hkpConvexListAgent@@SAXABVhkpCdBody@@0ABUhkpLinearCastCollisionInput@@AAVhkpCdPointCollector@@PAV4@@Z
0x00931F78|hkConvexListAgent3::process|T2|2|?process@hkConvexListAgent3@@YAPAXABUhkpAgent3ProcessInput@@PAUhkpAgentEntry@@PAXPAVhkVector4@@AAUhkpProcessCollisionOutput@@@Z
0x00932E31|hkpCollectionCollectionAgent3::calcStatistics|T2|1|?calcStatistics@hkpCollectionCollectionAgent3@@YAXPAUhkpAgentEntry@@PAXABUhkpCollisionInput@@PAVhkStatisticsCollector@@@Z
0x009343F0|hkpCollectionCollectionAgent3::process|T2|4|?process@hkpCollectionCollectionAgent3@@YAPAXABUhkpAgent3ProcessInput@@PAUhkpAgentEntry@@PAXPAVhkVector4@@AAUhkpProcessCollisionOutput@@@Z
0x009345FE|hkpCollectionAgent3::process|T2|1|?process@hkpCollectionAgent3@@YAPAXABUhkpAgent3ProcessInput@@PAUhkpAgentEntry@@PAXPAVhkVector4@@AAUhkpProcessCollisionOutput@@@Z
0x0093553A|hkpMultiRayConvexAgent::staticGetPenetrations|T2|1|?staticGetPenetrations@hkpMultiRayConvexAgent@@SAXABVhkpCdBody@@0ABUhkpCollisionInput@@AAVhkpCdBodyPairCollector@@@Z
0x00936520|hkpMultiSphereTriangleAgent::getClosestPoints|T2|1|?getClosestPoints@hkpMultiSphereTriangleAgent@@UAAXABVhkpCdBody@@0ABUhkpCollisionInput@@AAVhkpCdPointCollector@@@Z
0x009367B0|hkpMultiSphereTriangleAgent::staticGetClosestPoints|T2|1|?staticGetClosestPoints@hkpMultiSphereTriangleAgent@@SAXABVhkpCdBody@@0ABUhkpCollisionInput@@AAVhkpCdPointCollector@@@Z
0x009374F0|hkCapsuleTriangleAgent3::process|T2|1|?process@hkCapsuleTriangleAgent3@@YAPAXABUhkpAgent3ProcessInput@@PAUhkpAgentEntry@@PAXPAVhkVector4@@AAUhkpProcessCollisionOutput@@@Z
0x00938130|hkpCapsuleTriangleAgent::getClosestPoints|T2|1|?getClosestPoints@hkpCapsuleTriangleAgent@@UAAXABVhkpCdBody@@0ABUhkpCollisionInput@@AAVhkpCdPointCollector@@@Z
0x00938390|hkpCapsuleTriangleAgent::getPenetrations|T2|1|?getPenetrations@hkpCapsuleTriangleAgent@@UAAXABVhkpCdBody@@0ABUhkpCollisionInput@@AAVhkpCdBodyPairCollector@@@Z
0x00938654|hkpCapsuleTriangleAgent::staticGetPenetrations|T2|1|?staticGetPenetrations@hkpCapsuleTriangleAgent@@SAXABVhkpCdBody@@0ABUhkpCollisionInput@@AAVhkpCdBodyPairCollector@@@Z
0x00938911|hkpCapsuleTriangleAgent::staticGetClosestPoints|T2|1|?staticGetClosestPoints@hkpCapsuleTriangleAgent@@SAXABVhkpCdBody@@0ABUhkpCollisionInput@@AAVhkpCdPointCollector@@@Z
0x0093E0D0|hkBoxBoxAgent3::process|T2|1|?process@hkBoxBoxAgent3@@YAPAXABUhkpAgent3ProcessInput@@PAUhkpAgentEntry@@PAXPAVhkVector4@@AAUhkpProcessCollisionOutput@@@Z
0x009400F0|hkpPredGskfAgent::processCollision|T2|1|?processCollision@hkpPredGskfAgent@@UAAXABVhkpCdBody@@0ABUhkpProcessCollisionInput@@AAUhkpProcessCollisionOutput@@@Z
0x00940B90|hkpTransformAgent::processCollision|T2|1|?processCollision@hkpTransformAgent@@UAAXABVhkpCdBody@@0ABUhkpProcessCollisionInput@@AAUhkpProcessCollisionOutput@@@Z
0x009417F0|hkpShapeCollectionAgent::staticGetClosestPoints|T2|1|?staticGetClosestPoints@hkpShapeCollectionAgent@@SAXABVhkpCdBody@@0ABUhkpCollisionInput@@AAVhkpCdPointCollector@@@Z
0x009418B0|hkpShapeCollectionAgent::staticGetPenetrations|T2|1|?staticGetPenetrations@hkpShapeCollectionAgent@@SAXABVhkpCdBody@@0ABUhkpCollisionInput@@AAVhkpCdBodyPairCollector@@@Z
0x00941FD0|hkpShapeCollectionAgent::staticLinearCast|T2|1|?staticLinearCast@hkpShapeCollectionAgent@@SAXABVhkpCdBody@@0ABUhkpLinearCastCollisionInput@@AAVhkpCdPointCollector@@PAV4@@Z
0x00943600|hkpBvAgent::processCollision|T1|3|?processCollision@hkpBvAgent@@UAAXABVhkpCdBody@@0ABUhkpProcessCollisionInput@@AAUhkpProcessCollisionOutput@@@Z
0x009436F0|hkpBvAgent::getClosestPoints|T2|2|?getClosestPoints@hkpBvAgent@@UAAXABVhkpCdBody@@0ABUhkpCollisionInput@@AAVhkpCdPointCollector@@@Z
0x00943880|hkpBvAgent::getPenetrations|T2|2|?getPenetrations@hkpBvAgent@@UAAXABVhkpCdBody@@0ABUhkpCollisionInput@@AAVhkpCdBodyPairCollector@@@Z
0x00943AA0|hkpBvAgent::staticGetClosestPoints|T1|3|?staticGetClosestPoints@hkpBvAgent@@SAXABVhkpCdBody@@0ABUhkpCollisionInput@@AAVhkpCdPointCollector@@@Z
0x00943B90|hkpBvAgent::linearCast|T2|2|?linearCast@hkpBvAgent@@UAAXABVhkpCdBody@@0ABUhkpLinearCastCollisionInput@@AAVhkpCdPointCollector@@PAV4@@Z
0x00943CD0|hkpBvAgent::staticGetPenetrations|T1|3|?staticGetPenetrations@hkpBvAgent@@SAXABVhkpCdBody@@0ABUhkpCollisionInput@@AAVhkpCdBodyPairCollector@@@Z
0x00943F10|hkpBvAgent::staticLinearCast|T1|3|?staticLinearCast@hkpBvAgent@@SAXABVhkpCdBody@@0ABUhkpLinearCastCollisionInput@@AAVhkpCdPointCollector@@PAV4@@Z
0x009447F0|hkArrayStreamWriter::calcContentStatistics|T2|1|?calcContentStatistics@hkArrayStreamWriter@@UBAXPAVhkStatisticsCollector@@PBVhkClass@@@Z
0x00946A50|hkSerializeUtil::save|T2|1|?save@hkSerializeUtil@@YA?AW4hkResult@@PBXABVhkClass@@PAVhkStreamWriter@@@Z
0x00946CF0|hkSerializeUtil::detectFormat|T2|3|?detectFormat@hkSerializeUtil@@YAXPAVhkStreamReader@@AAUFormatDetails@1@@Z
0x009470D0|hkSerializeUtil::load|T2|1|?load@hkSerializeUtil@@YAPAVhkResource@@PAVhkStreamReader@@PAUErrorDetails@1@PBVhkClassNameRegistry@@@Z
0x0094893D|hkArray<hkpNamedMeshMaterial,hkContainerHeapAllocator>::expandBy|T2|1|?expandBy@?$hkArray@VhkpNamedMeshMaterial@@UhkContainerHeapAllocator@@@@QAAPAVhkpNamedMeshMaterial@@H@Z
0x0094A7C0|hkpPhysicsData::splitPhysicsSystems|T2|4|?splitPhysicsSystems@hkpPhysicsData@@SAXPBVhkpPhysicsSystem@@AAUSplitPhysicsSystemsOutput@1@@Z
0x0094AA70|hkpPhysicsContext::phantomAddedCallback|T2|1|?phantomAddedCallback@hkpPhysicsContext@@UAAXPAVhkpPhantom@@@Z
0x0094AEC0|hkpCachingShapePhantom::calcContentStatistics|T1|2|?calcContentStatistics@hkpCachingShapePhantom@@UBAXPAVhkStatisticsCollector@@PBVhkClass@@@Z
0x00951890|bhkConstraintChain::Remove|T2|1|?Remove@bhkConstraintChain@@UAA_NXZ
0x009523B0|hkpMoppBvTreeShape::calcContentStatistics|T1|2|?calcContentStatistics@hkpMoppBvTreeShape@@UBAXPAVhkStatisticsCollector@@PBVhkClass@@@Z
0x00952640|hkpMoppBvTreeShape::castRayImpl|T2|1|?castRayImpl@hkpMoppBvTreeShape@@UBA?AVhkBool@@ABUhkpShapeRayCastInput@@AAUhkpShapeRayCastOutput@@@Z
0x00952790|hkpMoppBvTreeShape::castRayWithCollectorImpl|T2|1|?castRayWithCollectorImpl@hkpMoppBvTreeShape@@UBAXABUhkpShapeRayCastInput@@ABVhkpCdBody@@AAVhkpRayHitCollector@@@Z
0x00953360|hkpPlaneShape::castRayImpl|T2|1|?castRayImpl@hkpPlaneShape@@UBA?AVhkBool@@ABUhkpShapeRayCastInput@@AAUhkpShapeRayCastOutput@@@Z
0x0095B770|hkpConvexTransformShape::calcContentStatistics|T2|1|?calcContentStatistics@hkpConvexTransformShape@@UBAXPAVhkStatisticsCollector@@PBVhkClass@@@Z
0x0095B990|hkpConvexTransformShape::castRayImpl|T2|1|?castRayImpl@hkpConvexTransformShape@@UBA?AVhkBool@@ABUhkpShapeRayCastInput@@AAUhkpShapeRayCastOutput@@@Z
0x0095BB10|hkpConvexTransformShape::castRayWithCollectorImpl|T2|1|?castRayWithCollectorImpl@hkpConvexTransformShape@@UBAXABUhkpShapeRayCastInput@@ABVhkpCdBody@@AAVhkpRayHitCollector@@@Z
0x0095C4D8|hkpConvexListShape::calcContentStatistics|T2|1|?calcContentStatistics@hkpConvexListShape@@UBAXPAVhkStatisticsCollector@@PBVhkClass@@@Z
0x0095C69E|hkpShapeCollection::castRayImpl|T2|1|?castRayImpl@hkpShapeCollection@@UBA?AVhkBool@@ABUhkpShapeRayCastInput@@AAUhkpShapeRayCastOutput@@@Z
0x0095D270|hkLeakDetectAllocator::checkedFree|T1|2|?checkedFree@hkLeakDetectAllocator@@IAAXHPAXH@Z
0x0095F416|hkVersionReporter::sendVersionInformation|T1|2|?sendVersionInformation@hkVersionReporter@@SA?AW4hkResult@@PAVhkStreamWriter@@@Z
0x009610E0|hkpWorldSnapshotViewer::registerViewer|T2|1|?registerViewer@hkpWorldSnapshotViewer@@SAXXZ
0x00961420|hkpWorldMemoryViewer::step|T2|1|?step@hkpWorldMemoryViewer@@UAAXM@Z
0x009616C0|hkpVehicleViewer::postSimulationCallback|T2|1|?postSimulationCallback@hkpVehicleViewer@@MAAXPAVhkpWorld@@@Z
0x00961DF0|hkpVehicleViewer::registerViewer|T2|1|?registerViewer@hkpVehicleViewer@@SAXXZ
0x00961F30|hkpSweptTransformDisplayViewer::postSimulationCallback|T2|1|?postSimulationCallback@hkpSweptTransformDisplayViewer@@MAAXPAVhkpWorld@@@Z
0x009623A0|hkpSweptTransformDisplayViewer::entityAddedCallback|T1|2|?entityAddedCallback@hkpSweptTransformDisplayViewer@@MAAXPAVhkpEntity@@@Z
0x00962C48|hkpSimulationIslandViewer::postSimulationCallback|T2|1|?postSimulationCallback@hkpSimulationIslandViewer@@MAAXPAVhkpWorld@@@Z
0x00963590|hkpShapeDisplayViewer::postSimulationCallback|T2|1|?postSimulationCallback@hkpShapeDisplayViewer@@UAAXPAVhkpWorld@@@Z
0x009638F5|hkpShapeDisplayViewer::hkpShapeDisplayViewer|T2|1|??0hkpShapeDisplayViewer@@IAA@ABV?$hkArray@PAVhkProcessContext@@UhkContainerHeapAllocator@@@@@Z
0x00963A34|hkpShapeDisplayViewer::registerViewer|T2|1|?registerViewer@hkpShapeDisplayViewer@@SAXXZ
0x00963D60|hkpShapeDisplayViewer::entityRemovedCallback|T2|1|?entityRemovedCallback@hkpShapeDisplayViewer@@UAAXPAVhkpEntity@@@Z
0x00964630|hkpPhantomDisplayViewer::phantomAddedCallback|T1|2|?phantomAddedCallback@hkpPhantomDisplayViewer@@MAAXPAVhkpPhantom@@@Z
0x009647F0|hkpPhantomDisplayViewer::postSimulationCallback|T2|1|?postSimulationCallback@hkpPhantomDisplayViewer@@MAAXPAVhkpWorld@@@Z
0x00964C00|hkpPhantomDisplayViewer::registerViewer|T2|1|?registerViewer@hkpPhantomDisplayViewer@@SAXXZ
0x009653E0|hkpRigidBodyInertiaViewer::postSimulationCallback|T2|2|?postSimulationCallback@hkpRigidBodyInertiaViewer@@MAAXPAVhkpWorld@@@Z
0x009660D6|hkpToiCountViewer::displayCountForBody|T2|1|?displayCountForBody@hkpToiCountViewer@@QAAXPAVhkpRigidBody@@W4DisplayPosition@1@@Z
0x00966430|hkpToiContactPointViewer::~hkpToiContactPointViewer|T2|1|??1hkpToiContactPointViewer@@MAA@XZ
0x00966AF0|hkpConvexRadiusViewer::postSimulationCallback|T2|1|?postSimulationCallback@hkpConvexRadiusViewer@@MAAXPAVhkpWorld@@@Z
0x00966CD0|hkpShapeDisplayViewer::entityAddedCallback|T2|1|?entityAddedCallback@hkpShapeDisplayViewer@@UAAXPAVhkpEntity@@@Z
0x00966D00|hkpConvexRadiusViewer::entityAddedCallback|T2|1|?entityAddedCallback@hkpConvexRadiusViewer@@MAAXPAVhkpEntity@@@Z
0x00967486|hkpConstraintViewer::draw|T2|1|?draw@hkpConstraintViewer@@IAAXPAVhkpConstraintInstance@@PBVhkpEntity@@PAVhkDebugDisplayHandler@@@Z
0x00967880|hkpConstraintViewer::postSimulationCallback|T2|1|?postSimulationCallback@hkpConstraintViewer@@MAAXPAVhkpWorld@@@Z
0x00967A50|hkpConstraintViewer::registerViewer|T2|1|?registerViewer@hkpConstraintViewer@@SAXXZ
0x00967FA0|hkpRigidBodyCentreOfMassViewer::postSimulationCallback|T2|1|?postSimulationCallback@hkpRigidBodyCentreOfMassViewer@@MAAXPAVhkpWorld@@@Z
0x00968350|hkpMidphaseViewer::postSimulationCallback|T2|1|?postSimulationCallback@hkpMidphaseViewer@@MAAXPAVhkpWorld@@@Z
0x00968A01|hkpBroadphaseViewer::postSimulationCallback|T2|1|?postSimulationCallback@hkpBroadphaseViewer@@MAAXPAVhkpWorld@@@Z
0x00968D50|hkpBroadphaseViewer::registerViewer|T2|1|?registerViewer@hkpBroadphaseViewer@@SAXXZ
0x009715CD|hkpTransformCollapseUtil::Results::report|T2|3|?report@Results@hkpTransformCollapseUtil@@QBAXXZ
0x0097301E|hkgpConvexHull::getNumPlanes|T1|2|?getNumPlanes@hkgpConvexHull@@QBAHXZ
0x00973380|hkgpConvexHull::getWorldInertia|T2|2|?getWorldInertia@hkgpConvexHull@@QBAABVhkMatrix3@@XZ
0x009733E0|hkgpConvexHull::getMajorPlanes|T2|1|?getMajorPlanes@hkgpConvexHull@@QBAXQAVhkVector4@@@Z
0x009734DA|hkgpConvexHull::getSurfaceArea|T2|1|?getSurfaceArea@hkgpConvexHull@@QBAMXZ
0x009737D0|hkgpConvexHullImpl::mustHaveMassProperties|T1|2|?mustHaveMassProperties@hkgpConvexHullImpl@@QBAXXZ
0x00974A72|hkgpConvexHull::getVolume|T2|1|?getVolume@hkgpConvexHull@@QBAMXZ
0x00975140|hkgpConvexHull::createRandomSamples|T2|1|?createRandomSamples@hkgpConvexHull@@SAXPBV1@AAVhkPseudoRandomGenerator@@HAAV?$hkArray@VhkVector4@@UhkContainerHeapAllocator@@@@@Z
0x009751CA|hkgpConvexHull::generateGeometry|T2|1|?generateGeometry@hkgpConvexHull@@QBAXW4Inputs@1@AAUhkGeometry@@@Z
0x0097550F|hkgpConvexHull::buildFromPlanes|T2|1|?buildFromPlanes@hkgpConvexHull@@QAAHPBVhkVector4@@HABUBuildConfig@1@@Z
0x00975880|hkgpConvexHull::buildFromPlanes|T2|1|?buildFromPlanes@hkgpConvexHull@@QAAHPBVhkVector4@@HABV2@ABUBuildConfig@1@@Z
0x00976840|hkgpConvexHull::getIndex|T2|2|?getIndex@hkgpConvexHull@@QBAHPBUVertex@1@@Z
0x00977A09|hkgpConvexHullImpl::getOrientedBoundingBox|T1|2|?getOrientedBoundingBox@hkgpConvexHullImpl@@QBAXAAVhkVector4@@AAVhkTransform@@@Z
0x00978636|hkgpConvexHullImpl::getOrientedRectangle|T1|2|?getOrientedRectangle@hkgpConvexHullImpl@@QBAMABVhkVector4@@AAV2@AAVhkTransform@@@Z
0x00978EA0|hkGeometryProcessing::PoolAllocator<hkgpMeshBase::Triangle,32,hkContainerHeapAllocator>::release|T2|1|?release@?$PoolAllocator@UTriangle@hkgpMeshBase@@$0CA@UhkContainerHeapAllocator@@@hkGeometryProcessing@@QAAXPAUTriangle@hkgpMeshBase@@@Z
0x00979060|hkGeometryProcessing::PoolAllocator<hkgpTriangulatorType<hkgpTriangulatorBase::VertexBase,hkgpTriangulatorBase::TriangleBase,hkgpTriangulatorBase::DefaultEdgeData<hkContainerHeapAllocator>,hkContainerHeapAllocator,-1>::Vertex,32,hkContainerHeapAllocator>::release|T2|1|?release@?$PoolAllocator@UVertex@?$hkgpTriangulatorType@UVertexBase@hkgpTriangulatorBase@@UTriangleBase@2@U?$DefaultEdgeData@UhkContainerHeapAllocator@@@2@UhkContainerHeapAllocator@@$0?0@@$0CA@UhkContainerHeapAllocator@@@hkGeometryProcessing@@QAAXPAUVertex@?$hkgpTriangulatorType@UVertexBase@hkgpTriangulatorBase@@UTriangleBase@2@U?$DefaultEdgeData@UhkContainerHeapAllocator@@@2@UhkContainerHeapAllocator@@$0?0@@@Z
0x00979580|hkgpConvexHull::getPlane|T1|2|?getPlane@hkgpConvexHull@@QBAABVhkVector4@@H@Z
0x00979F90|hkgpConvexHull::getNeighbour|T2|1|?getNeighbour@hkgpConvexHull@@QBAPAUTriangle@1@PAU21@H@Z
0x0097AAF0|hkgpConvexHullImpl::clipLine|T2|1|?clipLine@hkgpConvexHullImpl@@QBA_NABVhkVector4@@0AAM1M@Z
0x0097AB1C|hkgpConvexHullImpl::getSpan|T2|1|?getSpan@hkgpConvexHullImpl@@QBAMABVhkVector4@@AAM1@Z
0x0097BFB0|hkgpConvexHull::findBestUnion|T2|1|?findBestUnion@hkgpConvexHull@@SAMPBV1@0ABUIBooleanFunction@1@AAPAV1@2@Z
0x0097C029|hkgpConvexHull::getSupportingVertex|T2|1|?getSupportingVertex@hkgpConvexHull@@QBAXABVhkVector4@@AAV2@@Z
0x0097C850|hkgpConvexHull::getPlaneIndex|T1|2|?getPlaneIndex@hkgpConvexHull@@QBAHPBUTriangle@1@@Z
0x0097D0DB|hkgpConvexHullImpl::generateVertexAdjacencyGraph|T2|1|?generateVertexAdjacencyGraph@hkgpConvexHullImpl@@QBAXAAV?$hkArray@HUhkContainerHeapAllocator@@@@0@Z
0x0097D1C0|hkgpConvexHullImpl::getSupportingVertex|T2|1|?getSupportingVertex@hkgpConvexHullImpl@@QBAXABVhkVector4@@AAV2@@Z
0x0097DC6E|hkgpConvexHullImpl::flushPending|T1|2|?flushPending@hkgpConvexHullImpl@@QAA_NXZ
0x0097F060|hkgpConvexHullImpl::isPointInside|T1|2|?isPointInside@hkgpConvexHullImpl@@QBA_NABVhkVector4@@_NM@Z
0x0097F3F5|hkgpConvexHullImpl::mustHaveIndex|T1|2|?mustHaveIndex@hkgpConvexHullImpl@@QBAXXZ
0x0097F89E|hkgpConvexHullImpl::build|T1|2|?build@hkgpConvexHullImpl@@QAAHPBVhkVector4@@H_NPBV1@@Z
0x00980BC0|hkgpConvexHullImpl::mushHaveDimention|T1|3|?mushHaveDimention@hkgpConvexHullImpl@@QBAXH@Z
0x00981510|hkgpConvexHullImpl::splitByPlane<hkgpConvexHullImpl::PositionAsSource>|T1|2|??$splitByPlane@UPositionAsSource@hkgpConvexHullImpl@@@hkgpConvexHullImpl@@QBA?AW4Side@hkgpConvexHull@@ABVhkVector4@@PAPAV2@1M@Z
0x009822E0|hkgpConvexHull::getIndex|T2|1|?getIndex@hkgpConvexHull@@QBAHPBUTriangle@1@@Z
0x00982397|hkgpConvexHull::getVertex|T2|1|?getVertex@hkgpConvexHull@@QBAPAUVertex@1@PBUTriangle@1@H@Z
0x009827B0|hkgpConvexHullImpl::simplify|T2|2|?simplify@hkgpConvexHullImpl@@QAAXABUSimplifyConfig@hkgpConvexHull@@@Z
0x00983F30|hkpWorldCallbackUtil::fireConstraintRemoved|T2|1|?fireConstraintRemoved@hkpWorldCallbackUtil@@SAXPAVhkpWorld@@PAVhkpConstraintInstance@@@Z
0x009840CD|hkpConstraintCallbackUtil::fireConstraintRepaired|T2|1|?fireConstraintRepaired@hkpConstraintCallbackUtil@@SAXABUhkpConstraintRepairedEvent@@@Z
0x00984914|hkClassMember::getAlignment|T2|1|?getAlignment@hkClassMember@@QBAHXZ
0x00984C38|UnDecorator::getECSUDataType|T2|1|?getECSUDataType@UnDecorator@@CA?AVDName@@XZ
0x00984CA0|hkClassMember::getSubtypeOf|T2|2|?getSubtypeOf@hkClassMember@@SA?AW4Type@1@PBD@Z
0x00984EE0|hkClassMember::getTypeOf|T3|1|?getTypeOf@hkClassMember@@SA?AW4Type@1@PBD@Z
0x00985040|hkClassMember::getTypeName|T2|10|?getTypeName@hkClassMember@@QBAHPADH@Z
0x00985BA0|hkTraceStream::printf|T2|1|?printf@hkTraceStream@@QAAXPBD0ZZ
0x009916B4|hkpSimulation::collideIslandNarrowPhaseDiscrete|T2|1|?collideIslandNarrowPhaseDiscrete@hkpSimulation@@KAXPAVhkpSimulationIsland@@ABUhkpProcessCollisionInput@@@Z
0x00991D39|hkpContinuousSimulation::waitForSolverExport|T2|1|?waitForSolverExport@hkpContinuousSimulation@@QAAXPAC@Z
0x00991F69|hkpSingleThreadedJobsOnIsland::cpuBroadPhaseJob|T2|4|?cpuBroadPhaseJob@hkpSingleThreadedJobsOnIsland@@SA?AW4JobStatus@hkJobQueue@@AAUhkpMtThreadStructure@@AAV3@AAUJobQueueEntry@3@@Z
0x00992D3B|hkpSingleThreadedJobsOnIsland::cpuFireJacobianSetupCallbackJob|T1|2|?cpuFireJacobianSetupCallbackJob@hkpSingleThreadedJobsOnIsland@@SA?AW4JobStatus@hkJobQueue@@AAUhkpMtThreadStructure@@AAV3@AAUJobQueueEntry@3@@Z
0x00993750|hkpConstraintSolverSetup::solve|T2|2|?solve@hkpConstraintSolverSetup@@SAHABVhkStepInfo@@ABUhkpSolverInfo@@AAVhkpConstraintQueryIn@@AAVhkpSimulationIsland@@PAXHPBQAVhkpEntity@@H@Z
0x00995281|hkpAgentMachineUtil::calcNnStatistics|T1|2|?calcNnStatistics@hkpAgentMachineUtil@@SAXABUhkpAgentNnTrack@@ABUhkpCollisionInput@@PAVhkStatisticsCollector@@@Z
0x009952A0|hkpBvTreeStreamAgent::calcContentStatistics|T2|1|?calcContentStatistics@hkpBvTreeStreamAgent@@MBAXPAVhkStatisticsCollector@@PBVhkClass@@@Z
0x00995357|hkpAgentMachineUtil::calc1nStatistics|T2|1|?calc1nStatistics@hkpAgentMachineUtil@@SAXABUhkpAgent1nTrack@@ABUhkpCollisionInput@@PAVhkStatisticsCollector@@@Z
0x00995520|hkpAgentMachineUtil::calcNnStatisticsContactMgrsOnly|T1|2|?calcNnStatisticsContactMgrsOnly@hkpAgentMachineUtil@@SAXABUhkpAgentNnTrack@@PAVhkStatisticsCollector@@@Z
0x00995BF0|hkVector4Util::toString4|T2|1|?toString4@hkVector4Util@@YAPBDABVhkVector4@@AAVhkStringBuf@@D@Z
0x00995CF0|hkpKdTreeCollidableRaycaster::castRayIterative|T2|1|?castRayIterative@hkpKdTreeCollidableRaycaster@@QAA?AVhkBool@@PBVhkKdTree@@ABUhkpWorldRayCastInput@@AAUhkpWorldRayCastOutput@@@Z
0x0099CB60|hkpEndOfStepCallbackUtil::postSimulationCallback|T2|1|?postSimulationCallback@hkpEndOfStepCallbackUtil@@UAAXPAVhkpWorld@@@Z
0x009A1244|hkBsdSocket::listen|T2|3|?listen@hkBsdSocket@@UAA?AW4hkResult@@H@Z
0x009A1480|hkBsdSocket::pollForNewClient|T2|1|?pollForNewClient@hkBsdSocket@@UAAPAVhkSocket@@XZ
0x009A5FE0|hkpMoppAabbCastVirtualMachine::queryRayOnTree|T2|1|?queryRayOnTree@hkpMoppAabbCastVirtualMachine@@IAAXPBUhkpMoppAabbCastVirtualMachineQueryInt@@PBEQAUhkpMoppAabbCastVirtualMachineQueryFloat@@H@Z
0x009AA250|hkpGskBaseAgent::getPenetrations|T1|2|?getPenetrations@hkpGskBaseAgent@@UAAXABVhkpCdBody@@0ABUhkpCollisionInput@@AAVhkpCdBodyPairCollector@@@Z
0x009AA37F|hkpGskBaseAgent::staticGetClosestPoints|T2|1|?staticGetClosestPoints@hkpGskBaseAgent@@SAXABVhkpCdBody@@0ABUhkpCollisionInput@@AAVhkpCdPointCollector@@@Z
0x009AA748|hkpGskBaseAgent::getClosestPoints|T2|1|?getClosestPoints@hkpGskBaseAgent@@UAAXABVhkpCdBody@@0ABUhkpCollisionInput@@AAVhkpCdPointCollector@@@Z
0x009AAC40|hkpGskBaseAgent::staticGetPenetrations|T2|1|?staticGetPenetrations@hkpGskBaseAgent@@SAXABVhkpCdBody@@0ABUhkpCollisionInput@@AAVhkpCdBodyPairCollector@@@Z
0x009AAEB9|hkpGskfAgent::processCollision|T2|1|?processCollision@hkpGskfAgent@@UAAXABVhkpCdBody@@0ABUhkpProcessCollisionInput@@AAUhkpProcessCollisionOutput@@@Z
0x009B5B52|hkSerializeUtil::loadOnHeap|T2|1|?loadOnHeap@hkSerializeUtil@@YAPAVhkObjectResource@@PAVhkStreamReader@@PAUErrorDetails@1@PBVhkClassNameRegistry@@PBVhkTypeInfoRegistry@@@Z
0x009B7C00|hkVersionPatchManager::preparePatches|T2|6|?preparePatches@hkVersionPatchManager@@ABA?AW4hkResult@@AAVhkDataWorldDict@@ABVhkClassNameRegistry@@AAV?$hkArray@PBUPatchInfo@hkVersionPatchManager@@UhkContainerHeapAllocator@@@@@Z
0x009B7C40|hkVersionPatchManager::UidFromClassVersion::get|T2|1|?get@UidFromClassVersion@hkVersionPatchManager@@QBA_KPBDH@Z
0x009B85E0|hkSerializeDeprecated::loadOldPackfile|T2|1|?loadOldPackfile@hkSerializeDeprecated@@UAAPAVhkResource@@AAVhkStreamReader@@ABUFormatDetails@hkSerializeUtil@@PAUErrorDetails@5@@Z
0x009B8670|hkSerializeDeprecated::loadOldPackfileOnHeap|T2|1|?loadOldPackfileOnHeap@hkSerializeDeprecated@@UAAPAVhkObjectResource@@AAVhkStreamReader@@ABUFormatDetails@hkSerializeUtil@@PAUErrorDetails@5@@Z
0x009B923A|hkDataWorldNative::wrapObject|T2|1|?wrapObject@hkDataWorldNative@@QBAPAVhkDataObjectImpl@@PAXABVhkClass@@@Z
0x009B9402|hkDataWorldNative::newArray|T2|4|?newArray@hkDataWorldNative@@UBAPAVhkDataArrayImpl@@AAVhkDataObject@@ABUMemberInfo@hkDataClass@@@Z
0x009B98C3|hkDataWorldNative::setContents|T1|4|?setContents@hkDataWorldNative@@QAAXPAXABVhkClass@@@Z
